Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.627,0.037,0.686,0.047,0.574,0.115,0.685,0.116,0.613,0.07,0.682,0.061
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.6901408450704225,0.7243781094527364,0.6567164179104478,0.72,0.6666666666666666,0.676923076923077
2,0.6830985915492958,0.7392137096774194,0.6625,0.7096774193548387,0.7019867549668874,0.7464788732394366
3,0.6901408450704225,0.7728625272763341,0.5352112676056338,0.8450704225352113,0.6333333333333333,0.7755102040816326
4,0.6690140845070423,0.7285572139303483,0.6716417910447762,0.6666666666666666,0.656934306569343,0.6428571428571429
5,0.647887323943662,0.7140162795314672,0.6575342465753424,0.6376811594202898,0.6575342465753424,0.6575342465753424
6,0.5704225352112676,0.6037323803851499,0.5942028985507246,0.547945205479452,0.5734265734265734,0.5540540540540541
7,0.5985915492957746,0.7193452380952381,0.3472222222222222,0.8571428571428571,0.4672897196261682,0.7142857142857143
8,0.6338028169014085,0.6536585365853658,0.573170731707317,0.7166666666666667,0.6438356164383562,0.734375
9,0.6338028169014085,0.7410443230115361,0.5432098765432098,0.7540983606557377,0.6285714285714286,0.7457627118644068
10,0.6267605633802817,0.664179104477612,0.7466666666666667,0.4925373134328358,0.6787878787878788,0.6222222222222222
11,0.6408450704225352,0.6799004975124378,0.7466666666666667,0.5223880597014925,0.6871165644171779,0.6363636363636364
12,0.5845070422535211,0.6454346092503986,0.3684210526315789,0.8333333333333334,0.48695652173913045,0.717948717948718
13,0.6197183098591549,0.6690777576853527,0.569620253164557,0.6825396825396826,0.625,0.6923076923076923
14,0.6197183098591549,0.6965455628350208,0.6164383561643836,0.6231884057971014,0.625,0.6338028169014085
15,0.5915492957746479,0.6258971291866028,0.7631578947368421,0.3939393939393939,0.6666666666666666,0.5918367346938775
16,0.5633802816901409,0.6085055643879174,0.5945945945945946,0.5294117647058824,0.5866666666666667,0.5789473684210527
17,0.5915492957746479,0.6406499202551834,0.5526315789473685,0.6363636363636364,0.5915492957746479,0.6363636363636364
18,0.6549295774647887,0.7240796019900498,0.56,0.7611940298507462,0.631578947368421,0.7241379310344828
19,0.6056338028169014,0.6707341269841269,0.4583333333333333,0.7571428571428571,0.5409836065573771,0.66
20,0.6690140845070423,0.747295673076923,0.6153846153846154,0.734375,0.6713286713286714,0.7384615384615385
21,0.6267605633802817,0.7130236251737145,0.5753424657534246,0.6811594202898551,0.6131386861313869,0.65625
22,0.5915492957746479,0.6588293650793651,0.4,0.7777777777777778,0.49122807017543857,0.6363636363636364
23,0.6619718309859155,0.6942937512557766,0.6708860759493671,0.6507936507936508,0.6883116883116883,0.7066666666666667
24,0.5985915492957746,0.6325516693163752,0.527027027027027,0.6764705882352942,0.5777777777777777,0.639344262295082
25,0.647887323943662,0.7495039682539683,0.4305555555555556,0.8714285714285714,0.5535714285714286,0.775
26,0.6126760563380281,0.5997002997002997,0.6103896103896104,0.6153846153846154,0.6308724832214765,0.6527777777777778
27,0.5845070422535211,0.6509072580645161,0.5375,0.6451612903225806,0.593103448275862,0.6615384615384615
28,0.647887323943662,0.6733976290938316,0.6835443037974683,0.6031746031746031,0.6835443037974683,0.6835443037974683
29,0.5704225352112676,0.7137834036568215,0.3037974683544304,0.9047619047619048,0.44036697247706424,0.8
30,0.6690140845070423,0.7354651162790697,0.6395348837209303,0.7142857142857143,0.7006369426751592,0.7746478873239436
