Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.867,0.012,0.834,0.012,0.896,0.023,0.773,0.035,0.911,0.01,0.927,0.01
