Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.815,0.013,0.777,0.02,0.852,0.009,0.701,0.038,0.873,0.011,0.894,0.015

32 -> 64 out channels
