Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.871,0.011,0.83,0.014,0.909,0.024,0.751,0.044,0.915,0.009,0.921,0.013
