Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.516,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.68,0.0,0.516,0.0
