Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.562,0.0,0.549,0.0,0.851,0.0,0.247,0.0,0.669,0.0,0.551,0.0
