Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.856,0.014,0.811,0.019,0.898,0.018,0.723,0.041,0.905,0.01,0.912,0.014
