Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.776,0.051,0.743,0.027,0.549,0.093,0.818,0.074,0.436,0.035,0.375,0.062
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.7474226804123711,0.7594429921162594,0.6435643564356436,0.7692307692307693,0.4693140794223827,0.3693181818181818
2,0.7663230240549829,0.757423434744715,0.5339805825242718,0.8162839248434238,0.44715447154471544,0.38461538461538464
3,0.8006872852233677,0.7135755710734998,0.47058823529411764,0.8571428571428571,0.40816326530612246,0.36036036036036034
4,0.7560137457044673,0.7687804878048781,0.6585365853658537,0.772,0.432,0.32142857142857145
5,0.7938144329896907,0.7760330013446679,0.5842696629213483,0.8316430020283976,0.4642857142857143,0.3851851851851852
6,0.7869415807560137,0.7408034799339147,0.5252525252525253,0.8405797101449275,0.45614035087719296,0.40310077519379844
7,0.7920962199312714,0.7333434921230307,0.47674418604651164,0.8467741935483871,0.4039408866995074,0.3504273504273504
8,0.8058419243986255,0.7704779530093337,0.5673076923076923,0.8577405857740585,0.5108225108225108,0.4645669291338583
9,0.6855670103092784,0.7626030419133867,0.6896551724137931,0.6848484848484848,0.39603960396039606,0.2777777777777778
10,0.8470790378006873,0.721025641025641,0.4266666666666667,0.9092702169625246,0.41830065359477125,0.41025641025641024
11,0.7800687285223368,0.6994617224880383,0.48863636363636365,0.8319838056680162,0.40186915887850466,0.3412698412698413
12,0.8264604810996563,0.7497069579894974,0.5465116279069767,0.875,0.48205128205128206,0.43119266055045874
13,0.8058419243986255,0.7333047474547573,0.5161290322580645,0.8609406952965235,0.45933014354066987,0.41379310344827586
14,0.7920962199312714,0.7301603432700995,0.5,0.8455284552845529,0.4265402843601896,0.371900826446281
15,0.7869415807560137,0.7485532407407407,0.5,0.8436213991769548,0.43636363636363634,0.3870967741935484
16,0.8092783505154639,0.7903593117408908,0.6136363636363636,0.8441295546558705,0.4931506849315068,0.4122137404580153
17,0.7491408934707904,0.7179114164857546,0.5604395604395604,0.7841140529531568,0.4112903225806452,0.3248407643312102
18,0.7869415807560137,0.6852282157676348,0.41,0.8651452282157677,0.39805825242718446,0.3867924528301887
19,0.6202749140893471,0.744861126121258,0.7368421052631579,0.5975359342915811,0.3878116343490305,0.2631578947368421
20,0.6683848797250859,0.7183794035577258,0.6808510638297872,0.6659836065573771,0.3987538940809969,0.28193832599118945
21,0.7594501718213058,0.7794498829805975,0.6329113924050633,0.7793240556660039,0.4166666666666667,0.3105590062111801
22,0.7749140893470791,0.7266034327009936,0.4666666666666667,0.8313008130081301,0.39069767441860465,0.336
23,0.8505154639175257,0.7283043337296012,0.4105263157894737,0.9363449691991786,0.4727272727272727,0.5571428571428572
24,0.8264604810996563,0.7337976033628208,0.35353535353535354,0.9233954451345756,0.4093567251461988,0.4861111111111111
25,0.8075601374570447,0.7363119895845662,0.47058823529411764,0.8651911468812877,0.4166666666666667,0.37383177570093457
26,0.6804123711340206,0.7144329896907217,0.6391752577319587,0.688659793814433,0.4,0.29107981220657275
27,0.788659793814433,0.7970949620644122,0.6703296703296703,0.8105906313645621,0.49795918367346936,0.3961038961038961
28,0.7835051546391752,0.7650455450862782,0.6153846153846154,0.814663951120163,0.47058823529411764,0.38095238095238093
29,0.8006872852233677,0.7669479196974107,0.5274725274725275,0.8513238289205702,0.4528301886792453,0.39669421487603307
30,0.802405498281787,0.7170822598454177,0.5454545454545454,0.8481781376518218,0.4549763033175355,0.3902439024390244
