Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.765,0.043,0.65,0.03,0.482,0.09,0.818,0.061,0.391,0.042,0.34,0.05
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.7147766323024055,0.6397151149626398,0.5247524752475248,0.7546777546777547,0.3897058823529412,0.30994152046783624
2,0.7680412371134021,0.6152076534852139,0.3786407766990291,0.8517745302713987,0.36619718309859156,0.35454545454545455
3,0.8264604810996563,0.6155639720677003,0.3176470588235294,0.9134808853118712,0.34838709677419355,0.38571428571428573
4,0.7972508591065293,0.6424146341463414,0.4268292682926829,0.858,0.3723404255319149,0.330188679245283
5,0.781786941580756,0.6364040385623447,0.42696629213483145,0.845841784989858,0.37438423645320196,0.3333333333333333
6,0.7594501718213058,0.6984754376058724,0.6060606060606061,0.7908902691511387,0.46153846153846156,0.37267080745341613
7,0.7869415807560137,0.6635408852213054,0.4883720930232558,0.8387096774193549,0.40384615384615385,0.3442622950819672
8,0.7336769759450171,0.6911610878661087,0.625,0.7573221757322176,0.45614035087719296,0.35911602209944754
9,0.8281786941580757,0.6526645768025079,0.40229885057471265,0.9030303030303031,0.4117647058823529,0.42168674698795183
10,0.738831615120275,0.6512820512820512,0.5333333333333333,0.7692307692307693,0.3448275862068966,0.25477707006369427
11,0.8041237113402062,0.6417924181082076,0.4090909090909091,0.8744939271255061,0.3870967741935484,0.3673469387755102
12,0.7835051546391752,0.6615247561890473,0.4883720930232558,0.8346774193548387,0.4,0.3387096774193548
13,0.7920962199312714,0.6106933175011545,0.34408602150537637,0.8773006134969326,0.34594594594594597,0.34782608695652173
14,0.7749140893470791,0.5899728997289972,0.32222222222222224,0.8577235772357723,0.30687830687830686,0.29292929292929293
15,0.7955326460481099,0.6894933127572016,0.53125,0.8477366255144033,0.46153846153846156,0.408
16,0.7783505154639175,0.7246733529628266,0.6477272727272727,0.8016194331983806,0.4691358024691358,0.36774193548387096
17,0.6305841924398625,0.5975358653566393,0.5494505494505495,0.6456211812627292,0.31746031746031744,0.22321428571428573
18,0.7903780068728522,0.6673858921161825,0.48,0.8547717842323651,0.44036697247706424,0.4067796610169492
19,0.7250859106529209,0.657797471090457,0.5578947368421052,0.757700205338809,0.39849624060150374,0.30994152046783624
20,0.7697594501718213,0.6780388908266479,0.5425531914893617,0.8135245901639344,0.4322033898305085,0.3591549295774648
21,0.7542955326460481,0.6551199134308076,0.5189873417721519,0.7912524850894632,0.36444444444444446,0.2808219178082192
22,0.7130584192439863,0.6441734417344173,0.5444444444444444,0.7439024390243902,0.36981132075471695,0.28
23,0.6838487972508591,0.6331568140062682,0.5578947368421052,0.7084188911704312,0.36551724137931035,0.2717948717948718
24,0.8092783505154639,0.632128740824393,0.36363636363636365,0.9006211180124224,0.39344262295081966,0.42857142857142855
25,0.7783505154639175,0.6751686590129009,0.5294117647058824,0.8209255533199196,0.410958904109589,0.3358208955223881
26,0.7457044673539519,0.6206185567010309,0.4329896907216495,0.8082474226804124,0.3620689655172414,0.3111111111111111
27,0.8058419243986255,0.6476914124571966,0.4175824175824176,0.8778004073319755,0.4021164021164021,0.3877551020408163
28,0.8041237113402062,0.6332445558514804,0.38461538461538464,0.8818737270875764,0.3804347826086957,0.3763440860215054
29,0.7714776632302406,0.694467447013272,0.5824175824175825,0.8065173116089613,0.4435146443514644,0.3581081081081081
30,0.7164948453608248,0.6415393816709607,0.5340909090909091,0.7489878542510121,0.36293436293436293,0.27485380116959063
