Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.876,0.009,0.799,0.019,0.946,0.012,0.652,0.046,0.921,0.006,0.897,0.013
