Classifier,Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
SVM,0.799,0.014,0.749,0.019,0.675,0.037,0.822,0.017,0.513,0.034,0.415,0.037
RF,0.865,0.011,0.611,0.017,0.241,0.036,0.981,0.006,0.358,0.042,0.705,0.062
XGB,0.866,0.01,0.592,0.021,0.194,0.041,0.99,0.004,0.309,0.056,0.788,0.081
KNN,0.867,0.012,0.615,0.022,0.249,0.045,0.982,0.005,0.368,0.055,0.717,0.068
MLP,0.786,0.038,0.751,0.022,0.701,0.073,0.801,0.055,0.509,0.04,0.406,0.057
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Classifier: SVM
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.8058419243986255,0.7573845742162575,0.6831683168316832,0.8316008316008316,0.549800796812749,0.46
2,0.788659793814433,0.7687232705677282,0.7378640776699029,0.7995824634655533,0.5527272727272727,0.4418604651162791
3,0.8161512027491409,0.7558172564800567,0.6705882352941176,0.8410462776659959,0.5158371040723982,0.41911764705882354
4,0.7800687285223368,0.7445609756097561,0.6951219512195121,0.794,0.47107438016528924,0.35625
5,0.8058419243986255,0.7518859539166305,0.6741573033707865,0.8296146044624746,0.5150214592274678,0.4166666666666667
6,0.7972508591065293,0.7573875399962356,0.696969696969697,0.8178053830227743,0.5390625,0.4394904458598726
7,0.8144329896907216,0.7661759189797449,0.6976744186046512,0.8346774193548387,0.5263157894736842,0.4225352112676056
8,0.802405498281787,0.7706187640811073,0.7211538461538461,0.8200836820083682,0.5660377358490566,0.4658385093167702
9,0.8144329896907216,0.7819575060954371,0.735632183908046,0.8282828282828283,0.5423728813559322,0.42953020134228187
10,0.8041237113402062,0.7398816568047337,0.6533333333333333,0.8264299802761341,0.46226415094339623,0.35766423357664234
11,0.7783505154639175,0.7200036805299963,0.6363636363636364,0.8036437246963563,0.46473029045643155,0.3660130718954248
12,0.788659793814433,0.7462490622655663,0.686046511627907,0.8064516129032258,0.4896265560165975,0.38064516129032255
13,0.8092783505154639,0.7428260439342964,0.6451612903225806,0.8404907975460123,0.5194805194805194,0.43478260869565216
14,0.788659793814433,0.7252032520325205,0.6333333333333333,0.8170731707317073,0.4810126582278481,0.3877551020408163
15,0.8350515463917526,0.7758487654320988,0.6875,0.8641975308641975,0.5789473684210527,0.5
16,0.7783505154639175,0.7386823702613177,0.6818181818181818,0.7955465587044535,0.4819277108433735,0.37267080745341613
17,0.7938144329896907,0.7390389651082115,0.6593406593406593,0.8187372708757638,0.5,0.40268456375838924
18,0.8161512027491409,0.7582365145228216,0.67,0.8464730290456431,0.5560165975103735,0.475177304964539
19,0.8058419243986255,0.7780719766562196,0.7368421052631579,0.8193018480492813,0.5533596837944664,0.4430379746835443
20,0.7731958762886598,0.7316227764213463,0.6702127659574468,0.7930327868852459,0.4883720930232558,0.38414634146341464
21,0.7852233676975945,0.7316984170923823,0.6582278481012658,0.805168986083499,0.45414847161572053,0.3466666666666667
22,0.8109965635738832,0.7429539295392953,0.6444444444444445,0.8414634146341463,0.5132743362831859,0.4264705882352941
23,0.8041237113402062,0.7219712525667352,0.6,0.8439425051334702,0.5,0.42857142857142855
24,0.7920962199312714,0.7502666415709893,0.6868686868686869,0.8136645962732919,0.5291828793774319,0.43037974683544306
25,0.788659793814433,0.7445969937270683,0.6823529411764706,0.806841046277666,0.48535564853556484,0.37662337662337664
26,0.7920962199312714,0.7020618556701032,0.5670103092783505,0.8371134020618557,0.47619047619047616,0.41044776119402987
27,0.8213058419243986,0.7777131219086414,0.7142857142857143,0.8411405295315683,0.5555555555555556,0.45454545454545453
28,0.8006872852233677,0.7520646359750229,0.6813186813186813,0.8228105906313645,0.5166666666666667,0.4161073825503356
29,0.7972508591065293,0.7589803272084332,0.7032967032967034,0.814663951120163,0.5203252032520326,0.4129032258064516
30,0.788659793814433,0.7307462274567538,0.6477272727272727,0.8137651821862348,0.4810126582278481,0.3825503355704698
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Classifier: RF
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.8487972508591065,0.5995553817335996,0.21782178217821782,0.9812889812889813,0.3333333333333333,0.7096774193548387
2,0.8642611683848798,0.6355574923485416,0.2815533980582524,0.9895615866388309,0.4233576642335766,0.8529411764705882
3,0.8694158075601375,0.6017043437093147,0.2235294117647059,0.9798792756539235,0.3333333333333333,0.6551724137931034
4,0.8745704467353952,0.5956585365853658,0.2073170731707317,0.984,0.3177570093457944,0.68
5,0.872852233676976,0.6118923353921188,0.23595505617977527,0.9878296146044625,0.3620689655172414,0.7777777777777778
6,0.8573883161512027,0.608915239350022,0.23232323232323232,0.9855072463768116,0.35658914728682173,0.7666666666666667
7,0.8780068728522337,0.6256564141035259,0.26744186046511625,0.9838709677419355,0.39316239316239315,0.7419354838709677
8,0.8470790378006873,0.6172553910524623,0.25961538461538464,0.9748953974895398,0.3776223776223776,0.6923076923076923
9,0.8762886597938144,0.6335771508185302,0.28735632183908044,0.9797979797979798,0.4098360655737705,0.7142857142857143
10,0.8814432989690721,0.5968047337278107,0.21333333333333335,0.980276134122288,0.31683168316831684,0.6153846153846154
11,0.8711340206185567,0.6158906882591093,0.25,0.9817813765182186,0.3697478991596639,0.7096774193548387
12,0.8797250859106529,0.631470367591898,0.27906976744186046,0.9838709677419355,0.4067796610169492,0.75
13,0.865979381443299,0.624183653275282,0.26881720430107525,0.9795501022494888,0.390625,0.7142857142857143
14,0.8625429553264605,0.5873306233062331,0.18888888888888888,0.9857723577235772,0.2982456140350877,0.7083333333333334
15,0.8539518900343642,0.5990869341563786,0.21875,0.9794238683127572,0.33070866141732286,0.6774193548387096
16,0.8591065292096219,0.6228146853146853,0.2840909090909091,0.9615384615384616,0.3787878787878788,0.5681818181818182
17,0.8676975945017182,0.6172086569235246,0.25274725274725274,0.9816700610997964,0.37398373983739835,0.71875
18,0.8539518900343642,0.6027385892116183,0.22,0.9854771784232366,0.34108527131782945,0.7586206896551724
19,0.8625429553264605,0.6128390792175511,0.24210526315789474,0.9835728952772074,0.36507936507936506,0.7419354838709677
20,0.8608247422680413,0.6077999651203349,0.23404255319148937,0.9815573770491803,0.352,0.7096774193548387
21,0.8797250859106529,0.6156478848428417,0.25316455696202533,0.9781312127236581,0.36363636363636365,0.6451612903225806
22,0.8745704467353952,0.6171409214092142,0.24444444444444444,0.9898373983739838,0.37606837606837606,0.8148148148148148
23,0.8539518900343642,0.5780503620447422,0.16842105263157894,0.9876796714579056,0.27350427350427353,0.7272727272727273
24,0.852233676975945,0.6058096492879101,0.23232323232323232,0.979296066252588,0.3484848484848485,0.696969696969697
25,0.8831615120274914,0.6487631672387265,0.3176470588235294,0.9798792756539235,0.4426229508196721,0.7297297297297297
26,0.845360824742268,0.5690721649484536,0.15463917525773196,0.9835051546391752,0.25,0.6521739130434783
27,0.8694158075601375,0.6316555135292405,0.2857142857142857,0.9775967413441955,0.40625,0.7027027027027027
28,0.8676975945017182,0.6216848324791299,0.26373626373626374,0.9796334012219959,0.384,0.7058823529411765
29,0.852233676975945,0.6080436874734227,0.25274725274725274,0.9633401221995926,0.3484848484848485,0.5609756097560976
30,0.8625429553264605,0.5921512697828487,0.20454545454545456,0.979757085020243,0.3103448275862069,0.6428571428571429
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Classifier: XGB
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.845360824742268,0.5779214096045778,0.16831683168316833,0.9875259875259875,0.27419354838709675,0.7391304347826086
2,0.852233676975945,0.5977663822283478,0.20388349514563106,0.9916492693110647,0.328125,0.84
3,0.8676975945017182,0.5811930405965203,0.17647058823529413,0.9859154929577465,0.2803738317757009,0.6818181818181818
4,0.8814432989690721,0.5996585365853658,0.2073170731707317,0.992,0.3300970873786408,0.8095238095238095
5,0.8676975945017182,0.5904346240627207,0.19101123595505617,0.9898580121703854,0.3063063063063063,0.7727272727272727
6,0.8642611683848798,0.6130560260995043,0.23232323232323232,0.9937888198757764,0.368,0.8846153846153846
7,0.8694158075601375,0.5773630907726932,0.16279069767441862,0.9919354838709677,0.2692307692307692,0.7777777777777778
8,0.8539518900343642,0.6101544898616028,0.23076923076923078,0.9895397489539749,0.3609022556390977,0.8275862068965517
9,0.8883161512027491,0.6406478578892372,0.28735632183908044,0.9939393939393939,0.43478260869565216,0.8928571428571429
10,0.8797250859106529,0.5617357001972386,0.13333333333333333,0.9901380670611439,0.2222222222222222,0.6666666666666666
11,0.8694158075601375,0.5868605079131395,0.18181818181818182,0.9919028340080972,0.2962962962962963,0.8
12,0.8797250859106529,0.6122468117029257,0.23255813953488372,0.9919354838709677,0.36363636363636365,0.8333333333333334
13,0.8745704467353952,0.6249422785144139,0.25806451612903225,0.9918200408997955,0.39669421487603307,0.8571428571428571
14,0.8694158075601375,0.5823170731707317,0.16666666666666666,0.9979674796747967,0.2830188679245283,0.9375
15,0.8591065292096219,0.5979938271604938,0.20833333333333334,0.9876543209876543,0.32786885245901637,0.7692307692307693
16,0.8711340206185567,0.6158906882591093,0.25,0.9817813765182186,0.3697478991596639,0.7096774193548387
17,0.8608247422680413,0.572849757167476,0.15384615384615385,0.9918533604887984,0.25688073394495414,0.7777777777777778
18,0.8591065292096219,0.6018879668049792,0.21,0.9937759336099585,0.3387096774193548,0.875
19,0.8556701030927835,0.5790770560899168,0.16842105263157894,0.9897330595482546,0.27586206896551724,0.7619047619047619
20,0.8676975945017182,0.6033092082316011,0.2127659574468085,0.9938524590163934,0.3418803418803419,0.8695652173913043
21,0.872852233676976,0.5636560384528274,0.13924050632911392,0.9880715705765407,0.22916666666666666,0.6470588235294118
22,0.8608247422680413,0.5636178861788618,0.13333333333333333,0.9939024390243902,0.22857142857142856,0.8
23,0.8642611683848798,0.5969199178644764,0.2,0.9938398357289527,0.3247863247863248,0.8636363636363636
24,0.8487972508591065,0.5836627140974967,0.18181818181818182,0.9855072463768116,0.2903225806451613,0.72
25,0.8797250859106529,0.617493194460883,0.24705882352941178,0.9879275653923542,0.375,0.7777777777777778
26,0.852233676975945,0.5649484536082474,0.13402061855670103,0.9958762886597938,0.23214285714285715,0.8666666666666667
27,0.8745704467353952,0.61680580112352,0.24175824175824176,0.9918533604887984,0.37606837606837606,0.8461538461538461
28,0.865979381443299,0.5938094492065978,0.1978021978021978,0.9898167006109979,0.3157894736842105,0.782608695652174
29,0.8556701030927835,0.5787471184619861,0.17582417582417584,0.9816700610997964,0.27586206896551724,0.64
30,0.8556701030927835,0.555414979757085,0.125,0.9858299595141701,0.20754716981132076,0.6111111111111112
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Classifier: KNN
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.8591065292096219,0.6331693460406332,0.2871287128712871,0.9792099792099792,0.4142857142857143,0.7435897435897436
2,0.8436426116838488,0.6001682307396071,0.22330097087378642,0.9770354906054279,0.3357664233576642,0.6764705882352942
3,0.8625429553264605,0.5830512486684815,0.18823529411764706,0.9778672032193159,0.2857142857142857,0.5925925925925926
4,0.8780068728522337,0.6180487804878049,0.25609756097560976,0.98,0.37168141592920356,0.6774193548387096
5,0.872852233676976,0.6210998928823758,0.25842696629213485,0.9837728194726166,0.38333333333333336,0.7419354838709677
6,0.8608247422680413,0.6190162494510322,0.25252525252525254,0.9855072463768116,0.3816793893129771,0.78125
7,0.8711340206185567,0.5975947111777944,0.20930232558139536,0.9858870967741935,0.32432432432432434,0.72
8,0.8470790378006873,0.6059703894431928,0.23076923076923078,0.9811715481171548,0.35036496350364965,0.7272727272727273
9,0.8762886597938144,0.6383141762452108,0.2988505747126437,0.9777777777777777,0.41935483870967744,0.7027027027027027
10,0.8848797250859106,0.6044575936883629,0.22666666666666666,0.9822485207100592,0.33663366336633666,0.6538461538461539
11,0.8762886597938144,0.6329361428045639,0.2840909090909091,0.9817813765182186,0.4098360655737705,0.7352941176470589
12,0.8797250859106529,0.6410821455363841,0.3023255813953488,0.9798387096774194,0.4262295081967213,0.7222222222222222
13,0.872852233676976,0.65439672801636,0.3333333333333333,0.9754601226993865,0.45588235294117646,0.7209302325581395
14,0.8539518900343642,0.5640921409214092,0.14444444444444443,0.983739837398374,0.23423423423423423,0.6190476190476191
15,0.8711340206185567,0.6469907407407407,0.3125,0.9814814814814815,0.4444444444444444,0.7692307692307693
16,0.8762886597938144,0.6422754876702246,0.3068181818181818,0.9777327935222672,0.42857142857142855,0.7105263157894737
