Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.625,0.0,0.632,0.0,0.707,0.0,0.557,0.0,0.631,0.0,0.569,0.0
