Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.669,0.0,0.67,0.0,0.687,0.0,0.653,0.0,0.662,0.0,0.639,0.0
