Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.602,0.0,0.601,0.0,0.59,0.0,0.612,0.0,0.585,0.0,0.581,0.0
