Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.648,0.01,0.649,0.011,0.672,0.021,0.627,0.0,0.643,0.014,0.616,0.007
