Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.648,0.0,0.651,0.0,0.701,0.0,0.6,0.0,0.653,0.0,0.61,0.0
