Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.594,0.0,0.593,0.0,0.565,0.0,0.621,0.0,0.574,0.0,0.583,0.0
