Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.713,0.031,0.712,0.033,0.711,0.071,0.713,0.085,0.723,0.039,0.741,0.052
