Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.683,0.0,0.686,0.0,0.731,0.0,0.64,0.0,0.685,0.0,0.645,0.0
