Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.699,0.035,0.702,0.033,0.64,0.07,0.765,0.053,0.691,0.043,0.757,0.034
