Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.627,0.0,0.63,0.0,0.687,0.0,0.573,0.0,0.634,0.0,0.59,0.0
