Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.573,0.08,0.591,0.07,0.302,0.211,0.879,0.096,0.384,0.228,0.674,0.238
