Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.701,0.013,0.704,0.014,0.653,0.05,0.754,0.049,0.697,0.025,0.751,0.021
