Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.711,0.0,0.712,0.0,0.731,0.0,0.693,0.0,0.705,0.0,0.681,0.0

Seed = 4
