Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.593,0.04,0.601,0.038,0.482,0.077,0.721,0.05,0.554,0.059,0.66,0.056
