Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.704,0.019,0.706,0.019,0.664,0.028,0.749,0.032,0.703,0.022,0.748,0.026
