Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.713,0.036,0.716,0.034,0.666,0.069,0.766,0.055,0.709,0.044,0.764,0.044
