Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.823,0.018,0.716,0.023,0.56,0.078,0.872,0.035,0.496,0.031,0.455,0.054
