Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.756,0.0,0.699,0.0,0.615,0.0,0.782,0.0,0.441,0.0,0.344,0.0
