Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.759,0.0,0.732,0.0,0.689,0.0,0.775,0.0,0.504,0.0,0.397,0.0
