Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.832,0.0,0.656,0.0,0.386,0.0,0.925,0.0,0.443,0.0,0.52,0.0
