Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.854,0.0,0.727,0.0,0.547,0.0,0.907,0.0,0.525,0.0,0.505,0.0
