Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.747,0.0,0.663,0.0,0.537,0.0,0.789,0.0,0.41,0.0,0.331,0.0
