Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.808,0.0,0.638,0.0,0.402,0.0,0.874,0.0,0.371,0.0,0.344,0.0
