Classifier,Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
SVM,0.68,0.044,0.717,0.051,0.75,0.06,0.601,0.052,0.713,0.04,0.68,0.038
RF,0.683,0.038,0.747,0.04,0.766,0.041,0.589,0.054,0.719,0.035,0.678,0.041
XGB,0.675,0.034,0.724,0.037,0.725,0.053,0.619,0.047,0.702,0.036,0.682,0.038
KNN,0.682,0.037,0.749,0.045,0.746,0.058,0.61,0.048,0.712,0.037,0.684,0.036
MLP,0.655,0.042,0.708,0.05,0.692,0.104,0.614,0.106,0.677,0.05,0.674,0.051
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Classifier: SVM
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.7183098591549296,0.7484577114427861,0.8208955223880597,0.6266666666666667,0.7333333333333333,0.6626506024096386
2,0.7183098591549296,0.7142137096774194,0.775,0.6451612903225806,0.7560975609756098,0.7380952380952381
3,0.7112676056338029,0.7584804602261456,0.7323943661971831,0.6901408450704225,0.7172413793103448,0.7027027027027027
4,0.7676056338028169,0.81681592039801,0.9104477611940298,0.64,0.7870967741935484,0.6931818181818182
5,0.6338028169014085,0.700416914830256,0.7397260273972602,0.5217391304347826,0.675,0.6206896551724138
6,0.6971830985915493,0.7148104030176693,0.7536231884057971,0.6438356164383562,0.7074829931972789,0.6666666666666666
7,0.704225352112676,0.7658730158730158,0.7916666666666666,0.6142857142857143,0.7307692307692307,0.6785714285714286
8,0.6408450704225352,0.6540650406504066,0.6951219512195121,0.5666666666666667,0.6909090909090909,0.6867469879518072
9,0.6901408450704225,0.73224043715847,0.7160493827160493,0.6557377049180327,0.725,0.7341772151898734
10,0.6267605633802817,0.6602985074626866,0.6933333333333334,0.5522388059701493,0.6624203821656051,0.6341463414634146
11,0.6971830985915493,0.7550248756218905,0.8133333333333334,0.5671641791044776,0.7393939393939394,0.6777777777777778
12,0.6338028169014085,0.698664274322169,0.6842105263157895,0.5757575757575758,0.6666666666666666,0.65
13,0.6056338028169014,0.6419529837251357,0.6835443037974683,0.5079365079365079,0.6585365853658537,0.6352941176470588
14,0.6690140845070423,0.6966448282707961,0.7397260273972602,0.5942028985507246,0.6967741935483871,0.6585365853658537
15,0.6971830985915493,0.7360446570972886,0.7763157894736842,0.6060606060606061,0.7329192546583851,0.6941176470588235
16,0.6690140845070423,0.7105524642289348,0.7567567567567568,0.5735294117647058,0.7044025157232704,0.6588235294117647
17,0.647887323943662,0.7041467304625199,0.6842105263157895,0.6060606060606061,0.6753246753246753,0.6666666666666666
18,0.6126760563380281,0.6638805970149254,0.6933333333333334,0.5223880597014925,0.6540880503144654,0.6190476190476191
19,0.704225352112676,0.7331349206349207,0.7083333333333334,0.7,0.7083333333333334,0.7083333333333334
20,0.6971830985915493,0.7443910256410255,0.7692307692307693,0.609375,0.7361963190184049,0.7058823529411765
21,0.704225352112676,0.7619614850109192,0.7945205479452054,0.6086956521739131,0.7341772151898734,0.6823529411764706
22,0.7112676056338029,0.7587301587301587,0.7571428571428571,0.6666666666666666,0.7210884353741497,0.6883116883116883
23,0.6126760563380281,0.5932288527225236,0.7088607594936709,0.49206349206349204,0.6706586826347305,0.6363636363636364
24,0.6830985915492958,0.7001192368839427,0.7972972972972973,0.5588235294117647,0.7239263803680982,0.6629213483146067
25,0.6619718309859155,0.6928571428571428,0.7638888888888888,0.5571428571428572,0.6962025316455697,0.6395348837209303
26,0.6126760563380281,0.5966033966033966,0.6363636363636364,0.5846153846153846,0.6405228758169934,0.6447368421052632
27,0.7394366197183099,0.7572580645161291,0.8375,0.6129032258064516,0.783625730994152,0.7362637362637363
28,0.7746478873239436,0.79957805907173,0.8607594936708861,0.6666666666666666,0.8095238095238095,0.7640449438202247
29,0.6690140845070423,0.7492465340566605,0.6835443037974683,0.6507936507936508,0.6967741935483871,0.7105263157894737
30,0.6901408450704225,0.7370224252491694,0.7325581395348837,0.625,0.7411764705882353,0.75
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Classifier: RF
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.6619718309859155,0.7414925373134328,0.7761194029850746,0.56,0.6842105263157895,0.611764705882353
2,0.7394366197183099,0.8016129032258065,0.825,0.6290322580645161,0.7810650887573964,0.7415730337078652
3,0.7183098591549296,0.8002380480063479,0.7464788732394366,0.6901408450704225,0.726027397260274,0.7066666666666667
4,0.7535211267605634,0.8065671641791045,0.8208955223880597,0.6933333333333334,0.7586206896551724,0.7051282051282052
5,0.6126760563380281,0.7077625570776256,0.7123287671232876,0.5072463768115942,0.6540880503144654,0.6046511627906976
6,0.6408450704225352,0.730593607305936,0.7246376811594203,0.5616438356164384,0.6622516556291391,0.6097560975609756
